2520/2086,1.21,2520,2086
10024*1204,12068896,10024,1204
2173/3524,0.62,2173,3524
6039*10507,63451773,6039,10507
10302%2879,1665,10302,2879
4160/1379,3.02,4160,1379
802/10048,0.08,802,10048
9228/5214,1.77,9228,5214
9585*5058,48480930,9585,5058
8927-1242,7685,8927,1242
8927-1242,7685,262,4919
2639-3963,-1324,2639,3963
5829/7775,0.75,5829,7775
1455/7582,0.19,1455,7582
6043/919,6.58,6043,919
3056*89,271984,3056,89
2905%9685,2905,2905,9685
7952-1571,6381,7952,1571
9342*4465,41712030,9342,4465
3121-3765,-644,3121,3765
9024+9861,18885,9024,9861
3285/1235,2.66,3285,1235
6284/4408,1.43,6284,4408
5000%6407,5000,5000,6407
3135+3543,6678,3135,3543
5872*4200,24662400,5872,4200
4636%10276,4636,4636,10276
6756/8831,0.77,6756,8831
8052*1319,10620588,8052,1319
6538-1266,5272,6538,1266
10409%2785,2054,10409,2785
4668+5905,10573,4668,5905
9556*7933,75807748,9556,7933
6374*6880,43853120,6374,6880
8701%10687,8701,8701,10687
4339-4955,-616,4339,4955
3019*1546,4667374,3019,1546
6448+601,7049,6448,601
8579*6774,58114146,8579,6774
2104*7034,14799536,2104,7034
4782-5292,-510,4782,5292
1931/8382,0.23,1931,8382
990*8749,8661510,990,8749
2402+8656,11058,2402,8656
6967*1908,13293036,6967,1908
6067/7119,0.85,6067,7119
6067/7119,0.85,6439,253
5486*1163,6380218,5486,1163
8853+3897,12750,8853,3897
6249/1472,4.25,6249,1472
2484+8421,10905,2484,8421
7022+1944,8966,7022,1944
7022+1944,8966,988,5173
2248%7328,2248,2248,7328
9007-1039,7968,9007,1039
6013*9384,56425992,6013,9384
8500%7395,1105,8500,7395
4893-6829,-1936,4893,6829
6131%7746,6131,6131,7746
6373*3110,19820030,6373,3110
4074+2618,6692,4074,2618
10248-4161,6087,10248,4161
656-6335,-5679,656,6335
2663*5107,13599941,2663,5107
4843*7304,35373272,4843,7304
6949%1012,877,6949,1012
10141*4685,47510585,10141,4685
7931%1100,231,7931,1100
10364%9343,1021,10364,9343
2154*251,540654,2154,251
7953+8612,16565,7953,8612
5549-5848,-299,5549,5848
973/4968,0.2,973,4968
8675+2050,10725,8675,2050
1604-10636,-9032,1604,10636
1604-10636,-9032,2682,167
7188+8655,15843,7188,8655
6925-6656,269,6925,6656
7959%4222,3737,7959,4222
1431-7494,-6063,1431,7494
9249+1421,10670,9249,1421
1609-9052,-7443,1609,9052
7584-9816,-2232,7584,9816
8037+104,8141,8037,104
8841*9764,86323524,8841,9764
8096/1134,7.14,8096,1134
5582%4908,674,5582,4908
5582%4908,674,439,5419
7367-10824,-3457,7367,10824
7579/10447,0.73,7579,10447
10972/8079,1.36,10972,8079
7546%1527,1438,7546,1527
1445-4289,-2844,1445,4289
389*4330,1684370,389,4330
4444/2653,1.68,4444,2653
9519*10549,100415931,9519,10549
9519*10549,100415931,635,10047
7321+2117,9438,7321,2117
1204+6524,7728,1204,6524
4078+2866,6944,4078,2866
6022*2783,16759226,6022,2783
1315%4857,1315,1315,4857
6594-2102,4492,6594,2102
5544%8415,5544,5544,8415
5700-813,4887,5700,813
3859/7890,0.49,3859,7890
6687-8357,-1670,6687,8357
542*4501,2439542,542,4501
8983-164,8819,8983,164
2616%7715,2616,2616,7715
2986*10698,31944228,2986,10698
3028+5572,8600,3028,5572
1252*2682,3357864,1252,2682
2532+233,2765,2532,233
2312%7488,2312,2312,7488
1651/646,2.56,1651,646
1651/646,2.56,2587,177
5109*2950,15071550,5109,2950
7598+10453,18051,7598,10453
8018%2890,2238,8018,2890
7200-6614,586,7200,6614
1720/9835,0.17,1720,9835
10741-5682,5059,10741,5682
4274/10005,0.43,4274,10005
8282+6220,14502,8282,6220
10973+6727,17700,10973,6727
1306/7547,0.17,1306,7547
2235-1227,1008,2235,1227
4424+2178,6602,4424,2178
7718-7495,223,7718,7495
4839-3821,1018,4839,3821
4926*4366,21506916,4926,4366
3448-9209,-5761,3448,9209
4758%7826,4758,4758,7826
1592-9866,-8274,1592,9866
9232+2748,11980,9232,2748
10529/80,131.61,10529,80
6312/9337,0.68,6312,9337
2356/3642,0.65,2356,3642
5265+304,5569,5265,304
2195+9143,11338,2195,9143
3021*4853,14660913,3021,4853
4326*9917,42900942,4326,9917
8400%5871,2529,8400,5871
5563+10875,16438,5563,10875
8238-10709,-2471,8238,10709
445-3590,-3145,445,3590
9336+8734,18070,9336,8734
4875/2038,2.39,4875,2038
1570*9240,14506800,1570,9240
2860+4425,7285,2860,4425
2364%8649,2364,2364,8649
5233-1549,3684,5233,1549
5631/8700,0.65,5631,8700
7257*4621,33534597,7257,4621
10717+10304,21021,10717,10304
7652-10583,-2931,7652,10583
6197%2749,699,6197,2749
7365%2102,1059,7365,2102
4914-1812,3102,4914,1812
5088-10725,-5637,5088,10725
4009/3165,1.27,4009,3165
7003*1644,11512932,7003,1644
7003*1644,11512932,435,2654
6421+6790,13211,6421,6790
10068-4544,5524,10068,4544
6571+6272,12843,6571,6272
10457*6365,66558805,10457,6365
10559+10716,21275,10559,10716
3564+2643,6207,3564,2643
7384+9679,17063,7384,9679
5314/2200,2.42,5314,2200
4554+2992,7546,4554,2992
3856/2942,1.31,3856,2942
1948-5181,-3233,1948,5181
5781+5264,11045,5781,5264
7575/6141,1.23,7575,6141
2563%2892,2563,2563,2892
6865%6613,252,6865,6613
2532-9920,-7388,2532,9920
3922%3722,200,3922,3722
3663*9644,35325972,3663,9644
4066+4101,8167,4066,4101
873/636,1.37,873,636
10846*1796,19479416,10846,1796
8444/318,26.55,8444,318
4267+5047,9314,4267,5047
9309*5184,48257856,9309,5184
9696+4052,13748,9696,4052
637+4192,4829,637,4192
5519*9681,53429439,5519,9681
2036*7430,15127480,2036,7430
3946/1510,2.61,3946,1510
4404%2563,1841,4404,2563
7120+7343,14463,7120,7343
8069+5198,13267,8069,5198
9074%5141,3933,9074,5141
10185%10885,10185,10185,10885
8579*7915,67902785,8579,7915
328*6261,2053608,328,6261
8733*5578,48712674,8733,5578
3740/9197,0.41,3740,9197
5716-3475,2241,5716,3475
2544-5293,-2749,2544,5293
5918%2426,1066,5918,2426
1523+6986,8509,1523,6986
1454/5795,0.25,1454,5795
2128+2240,4368,2128,2240
4971%9326,4971,4971,9326
6023*9049,54502127,6023,9049
6023*9049,54502127,8299,364
635+9385,10020,635,9385
6809-1850,4959,6809,1850
6809-1850,4959,6673,410
8592/467,18.4,8592,467
10246+8265,18511,10246,8265
4021+7314,11335,4021,7314
7962+9038,17000,7962,9038
4926+6330,11256,4926,6330
3073-2496,577,3073,2496
4955-2616,2339,4955,2616
5360*8363,44825680,5360,8363
3678%5510,3678,3678,5510
2192/22,99.64,2192,22
9839/6157,1.6,9839,6157
5012%6046,5012,5012,6046
8222*8420,69229240,8222,8420
2093-2851,-758,2093,2851
9999%3324,27,9999,3324
3759/1287,2.92,3759,1287
9171-720,8451,9171,720
5281-4555,726,5281,4555
7337%8718,7337,7337,8718
5380+10770,16150,5380,10770
1617%2003,1617,1617,2003
3648%1295,1058,3648,1295
1018/1773,0.57,1018,1773
5565%10068,5565,5565,10068
487+3996,4483,487,3996
10677*328,3502056,10677,328
7322*7061,51700642,7322,7061
3415*4184,14288360,3415,4184
4634%5889,4634,4634,5889
9438-5571,3867,9438,5571
5388-7173,-1785,5388,7173
2824*438,1236912,2824,438
3117*9626,30004242,3117,9626
6210+3930,10140,6210,3930
8689-9509,-820,8689,9509
711-2760,-2049,711,2760
711-2760,-2049,8256,724
6091/8440,0.72,6091,8440
8462/2540,3.33,8462,2540
1915*7464,14293560,1915,7464
1129-9340,-8211,1129,9340
6527/129,50.6,6527,129
9041-10853,-1812,9041,10853
3093%10313,3093,3093,10313
10960%7816,3144,10960,7816
3030%1191,648,3030,1191
2282*8914,20341748,2282,8914
445/11136,0.04,445,11136
9847/290,33.96,9847,290
10195-2727,7468,10195,2727
9211-2128,7083,9211,2128
8065+7599,15664,8065,7599
5891/2183,2.7,5891,2183
6251/9886,0.63,6251,9886
3364%1934,1430,3364,1934
4004-1914,2090,4004,1914
3732/1826,2.04,3732,1826
8952-5354,3598,8952,5354
786-5202,-4416,786,5202
10781%8678,2103,10781,8678
1553%3015,1553,1553,3015
10556%6682,3874,10556,6682
752-404,348,752,404
752-404,348,439,1076
8914-9373,-459,8914,9373
9104-8527,577,9104,8527
3602*5615,20225230,3602,5615
8398*6182,51916436,8398,6182
2417-9922,-7505,2417,9922
8605%1160,485,8605,1160
8646%8695,8646,8646,8695
7389%3514,361,7389,3514
3866*5494,21239804,3866,5494
841/907,0.93,841,907
7059-83,6976,7059,83
99+6856,6955,99,6856
3106*7984,24798304,3106,7984
5584*1298,7248032,5584,1298
6874/6622,1.04,6874,6622
7021/4941,1.42,7021,4941
500/3617,0.14,500,3617
10323+6778,17101,10323,6778
2+1149,1151,2,1149
7341+3870,11211,7341,3870
8768-10076,-1308,8768,10076
8696-3734,4962,8696,3734
6904+1979,8883,6904,1979
7528+11095,18623,7528,11095
4063/9475,0.43,4063,9475
2303+8665,10968,2303,8665
5519*9747,53793693,5519,9747
2766%3566,2766,2766,3566
8323+10844,19167,8323,10844
8233-240,7993,8233,240
4544%2646,1898,4544,2646
5283*1696,8959968,5283,1696
7521*3059,23006739,7521,3059
3111/3034,1.03,3111,3034
8511+5665,14176,8511,5665
9211%8806,405,9211,8806
10795+6698,17493,10795,6698
10674%1033,344,10674,1033
5458/5597,0.98,5458,5597
7651*4008,30665208,7651,4008
4885/8688,0.56,4885,8688
7585+8336,15921,7585,8336
3827+1929,5756,3827,1929
851*5984,5092384,851,5984
3365+7809,11174,3365,7809
3397*2712,9212664,3397,2712
3397*2712,9212664,8459,526
9699/7763,1.25,9699,7763
2560-10949,-8389,2560,10949
8811*2197,19357767,8811,2197
1092-6987,-5895,1092,6987
9733%8110,1623,9733,8110
5986*3770,22567220,5986,3770
11071*6644,73555724,11071,6644
2443+5467,7910,2443,5467
5190-2318,2872,5190,2318
11052*436,4818672,11052,436
9492+8550,18042,9492,8550
5400*712,3844800,5400,712
6726*3845,25861470,6726,3845
2861/7573,0.38,2861,7573
9662%1483,764,9662,1483
11099-6038,5061,11099,6038
1847-9925,-8078,1847,9925
2218+3232,5450,2218,3232
4903-447,4456,4903,447
8522%6367,2155,8522,6367
1466/8644,0.17,1466,8644
8178*6638,54285564,8178,6638
2771+4251,7022,2771,4251
3138-3504,-366,3138,3504
11112-4984,6128,11112,4984
10692/441,24.24,10692,441
8469/9530,0.89,8469,9530
9536*1325,12635200,9536,1325
7791*1684,13120044,7791,1684
8251/8811,0.94,8251,8811
5104/8964,0.57,5104,8964
6011-9554,-3543,6011,9554
164+224,388,164,224
7221+2763,9984,7221,2763
9359%2579,1622,9359,2579
10828%8227,2601,10828,8227
7878-5257,2621,7878,5257
1012/282,3.59,1012,282
10081+7598,17679,10081,7598
6186%6610,6186,6186,6610
3386*10149,34364514,3386,10149
10801-854,9947,10801,854
9067+1803,10870,9067,1803
8802*2887,25411374,8802,2887
10722/446,24.04,10722,446
8430-8633,-203,8430,8633
7071-4580,2491,7071,4580
10258/6395,1.6,10258,6395
908/993,0.91,908,993
9796/2741,3.57,9796,2741
7421-9541,-2120,7421,9541
8563+3813,12376,8563,3813
8055-5499,2556,8055,5499
2394-355,2039,2394,355
5872+744,6616,5872,744
8423*10682,89974486,8423,10682
6849%7348,6849,6849,7348
1684+6616,8300,1684,6616
6885+6357,13242,6885,6357
2913*5438,15840894,2913,5438
1652/10801,0.15,1652,10801
10789-10922,-133,10789,10922
5899/9631,0.61,5899,9631
4064/5269,0.77,4064,5269
8060*10361,83509660,8060,10361
2426*7075,17163950,2426,7075
6802+10074,16876,6802,10074
5825/788,7.39,5825,788
4090-1531,2559,4090,1531
2127%6977,2127,2127,6977
8196%8383,8196,8196,8383
9544+1798,11342,9544,1798
6127+9258,15385,6127,9258
9720*1449,14084280,9720,1449
267+909,1176,267,909
9559-8652,907,9559,8652
2372%6853,2372,2372,6853
8766*389,3409974,8766,389
2812+1978,4790,2812,1978
3305-8527,-5222,3305,8527
10857/9314,1.17,10857,9314
4871+2281,7152,4871,2281
2089*3495,7301055,2089,3495
9729/9551,1.02,9729,9551
7262/5543,1.31,7262,5543
7262/5543,1.31,6000,614
4705/1323,3.56,4705,1323
5897-1601,4296,5897,1601
5897-1601,4296,2729,361
2475-4275,-1800,2475,4275
2575%9403,2575,2575,9403
5738/10920,0.53,5738,10920
4390-746,3644,4390,746
3451-6800,-3349,3451,6800
8200%10232,8200,8200,10232
8955%8449,506,8955,8449
7930+4873,12803,7930,4873
2931/5562,0.53,2931,5562
9415/7598,1.24,9415,7598
1867-4802,-2935,1867,4802
3615+6432,10047,3615,6432
821+10038,10859,821,10038
1276%1403,1276,1276,1403
10312/6060,1.7,10312,6060
1449+2906,4355,1449,2906
7759/5068,1.53,7759,5068
7029/4051,1.74,7029,4051
7911/9164,0.86,7911,9164
1673*9247,15470231,1673,9247
11141%6138,5003,11141,6138
9700*7577,73496900,9700,7577
3594*8853,31817682,3594,8853
6415+2014,8429,6415,2014
5361-4522,839,5361,4522
4150/7575,0.55,4150,7575
5100*6951,35450100,5100,6951
6811+2085,8896,6811,2085
8098/3262,2.48,8098,3262
4503%7784,4503,4503,7784
8953/9115,0.98,8953,9115
6221/52,119.63,6221,52
9051+9508,18559,9051,9508
9055%1611,1000,9055,1611
1257*3488,4384416,1257,3488
7250-7644,-394,7250,7644
7783*8185,63703855,7783,8185
6698*337,2257226,6698,337
6073*5275,32035075,6073,5275
6451*7546,48679246,6451,7546
11195*2505,28043475,11195,2505
1224/4422,0.28,1224,4422
7163%1399,168,7163,1399
4767/4101,1.16,4767,4101
934/5858,0.16,934,5858
2302/544,4.23,2302,544
6502%8122,6502,6502,8122
5153/2381,2.16,5153,2381
924-8235,-7311,924,8235
8362%9304,8362,8362,9304
6755-2117,4638,6755,2117
10582-1159,9423,10582,1159
6521-8565,-2044,6521,8565
8233-2375,5858,8233,2375
8949%4504,4445,8949,4504
9310-2855,6455,9310,2855
3441/5697,0.6,3441,5697
7689%8132,7689,7689,8132
1425%5959,1425,1425,5959
4410%4816,4410,4410,4816
2616-3715,-1099,2616,3715
10438-7819,2619,10438,7819
4347+973,5320,4347,973
2776/9995,0.28,2776,9995
2776/9995,0.28,1924,117
5589-733,4856,5589,733
9917+9692,19609,9917,9692
10482/6850,1.53,10482,6850
2751/5069,0.54,2751,5069
90+129,219,90,129
3005-2103,902,3005,2103
4854/5815,0.83,4854,5815
6014-2834,3180,6014,2834
7464/6282,1.19,7464,6282
5497+4758,10255,5497,4758
5497+4758,10255,5880,598
7441*3943,29339863,7441,3943
1775+5230,7005,1775,5230
3934+385,4319,3934,385
9099%9047,52,9099,9047
5836%6435,5836,5836,6435
9714*5428,52727592,9714,5428
8710/6345,1.37,8710,6345
5317%6690,5317,5317,6690
8860/9272,0.96,8860,9272
10454+62,10516,10454,62
1096/3470,0.32,1096,3470
3216*8266,26583456,3216,8266
6513-448,6065,6513,448
6116-822,5294,6116,822
1041*10150,10566150,1041,10150
199+8325,8524,199,8325
9147%6367,2780,9147,6367
6866-4573,2293,6866,4573
6866-4573,2293,953,7233
7875+2107,9982,7875,2107
1058/1628,0.65,1058,1628
8658-4341,4317,8658,4341
11274/8155,1.38,11274,8155
5972-4456,1516,5972,4456
6891%8291,6891,6891,8291
6038*9873,59613174,6038,9873
6038*9873,59613174,35,6725
3619-9560,-5941,3619,9560
4089/9807,0.42,4089,9807
7660%9624,7660,7660,9624
9977+9983,19960,9977,9983
6612/174,38,6612,174
3789*5675,21502575,3789,5675
3683+2249,5932,3683,2249
1198*28,33544,1198,28
6210%8280,6210,6210,8280
4485*1628,7301580,4485,1628
6049+10763,16812,6049,10763
1532/2275,0.67,1532,2275
5396-2459,2937,5396,2459
2068/3002,0.69,2068,3002
9450%5868,3582,9450,5868
7313+10550,17863,7313,10550
7196%2635,1926,7196,2635
4852%5403,4852,4852,5403
5700/732,7.79,5700,732
1294+7661,8955,1294,7661
1518/639,2.38,1518,639
9480-7320,2160,9480,7320
3682%5456,3682,3682,5456
4807/2131,2.26,4807,2131
7506/7752,0.97,7506,7752
8653/5199,1.66,8653,5199
237*7482,1773234,237,7482
1509%4389,1509,1509,4389
5402+6091,11493,5402,6091
10092%9732,360,10092,9732
5950%11235,5950,5950,11235
10997%2773,2678,10997,2773
9800*2488,24382400,9800,2488
9800*2488,24382400,3063,761
8528/4730,1.8,8528,4730
10165%8616,1549,10165,8616
7201-7257,-56,7201,7257
8109*7280,59033520,8109,7280
11398/10391,1.1,11398,10391
2201%9317,2201,2201,9317
2279/7340,0.31,2279,7340
10909%10235,674,10909,10235
10469-11159,-690,10469,11159
2596+517,3113,2596,517
901*9206,8294606,901,9206
8424%5709,2715,8424,5709
10831/11114,0.97,10831,11114
5846+10342,16188,5846,10342
7616%7726,7616,7616,7726
8974%8176,798,8974,8176
4278+1015,5293,4278,1015
1008-2217,-1209,1008,2217
6747%6330,417,6747,6330
8058+7570,15628,8058,7570
4357%5138,4357,4357,5138
4435*12,53220,4435,12
10844/10961,0.99,10844,10961
10844/10961,0.99,804,7941
2510%3017,2510,2510,3017
6371*11428,72807788,6371,11428
10738*9198,98768124,10738,9198
9577+5243,14820,9577,5243
4845+4223,9068,4845,4223
2612+4298,6910,2612,4298
5762*5160,29731920,5762,5160
7130%5095,2035,7130,5095
8468-4443,4025,8468,4443
5009+7314,12323,5009,7314
7178-3539,3639,7178,3539
8092+7074,15166,8092,7074
10339+2982,13321,10339,2982
178/10364,0.02,178,10364
2697*6663,17970111,2697,6663
7186-6418,768,7186,6418
6377-2671,3706,6377,2671
2775*8851,24561525,2775,8851
4190/2080,2.01,4190,2080
2856+4415,7271,2856,4415
9387-346,9041,9387,346
6802/11041,0.62,6802,11041
1304+10567,11871,1304,10567
4229+3280,7509,4229,3280
6346%7842,6346,6346,7842
7390/2927,2.52,7390,2927
5274+1171,6445,5274,1171
8883+8840,17723,8883,8840
9107*4010,36519070,9107,4010
10604/989,10.72,10604,989
6725%8256,6725,6725,8256
2169%8548,2169,2169,8548
1675-174,1501,1675,174
4923%9867,4923,4923,9867
4334/5125,0.85,4334,5125
6477-10653,-4176,6477,10653
9755/10186,0.96,9755,10186
5091*11021,56107911,5091,11021
5743*4429,25435747,5743,4429
11113%10597,516,11113,10597
1985+10810,12795,1985,10810
9383/3885,2.42,9383,3885
3434%7225,3434,3434,7225
7179-3457,3722,7179,3457
2590-9009,-6419,2590,9009
9526*434,4134284,9526,434
9941*8885,88325785,9941,8885
2236/3847,0.58,2236,3847
6592/1051,6.27,6592,1051
3382+10610,13992,3382,10610
8793*4204,36965772,8793,4204
466/5994,0.08,466,5994
2960/1734,1.71,2960,1734
3813*8052,30702276,3813,8052
1805%3462,1805,1805,3462
7394*1719,12710286,7394,1719
888/1695,0.52,888,1695
7625+5440,13065,7625,5440
10423-4581,5842,10423,4581
10770+5275,16045,10770,5275
6688%5546,1142,6688,5546
5148*8395,43217460,5148,8395
4782*4296,20543472,4782,4296
1124*2653,2981972,1124,2653
5986/2882,2.08,5986,2882
6251+5614,11865,6251,5614
1444+4461,5905,1444,4461
4711*3657,17228127,4711,3657
9377-469,8908,9377,469
11052*1335,14754420,11052,1335
5783-9669,-3886,5783,9669
2291%1300,991,2291,1300
8166*10704,87408864,8166,10704
8672+5518,14190,8672,5518
3807*87,331209,3807,87
95+9826,9921,95,9826
328*10973,3599144,328,10973
6277-11321,-5044,6277,11321
5846-3865,1981,5846,3865
8788/2283,3.85,8788,2283
4643+2851,7494,4643,2851
1395/8963,0.16,1395,8963
276-6919,-6643,276,6919
6206+1225,7431,6206,1225
7821+10347,18168,7821,10347
2593+2287,4880,2593,2287
3731-8234,-4503,3731,8234
10365/7376,1.41,10365,7376
10001+8395,18396,10001,8395
8583-6836,1747,8583,6836
6751*7341,49559091,6751,7341
3538+8048,11586,3538,8048
3507/10954,0.32,3507,10954
5413+5089,10502,5413,5089
3615/8108,0.45,3615,8108
6789/3875,1.75,6789,3875
7189-6416,773,7189,6416
6450%2843,764,6450,2843
6806+5930,12736,6806,5930
6239*4410,27513990,6239,4410
2030%6798,2030,2030,6798
2298*4481,10297338,2298,4481
5994-2913,3081,5994,2913
2655-3191,-536,2655,3191
1181*4405,5202305,1181,4405
7264*5246,38106944,7264,5246
7204%5304,1900,7204,5304
2127*224,476448,2127,224
11563+6312,17875,11563,6312
7961%7865,96,7961,7865
2013/10865,0.19,2013,10865
2332-9086,-6754,2332,9086
9221*2674,24656954,9221,2674
10301+6123,16424,10301,6123
9689*7716,74760324,9689,7716
6784%8108,6784,6784,8108
10400-2613,7787,10400,2613
10750+7364,18114,10750,7364
3069+1273,4342,3069,1273
4075*4062,16552650,4075,4062
3941+7319,11260,3941,7319
8569*3574,30625606,8569,3574
3004%4198,3004,3004,4198
9310-6771,2539,9310,6771
6942+6160,13102,6942,6160
1701-6031,-4330,1701,6031
6035-2414,3621,6035,2414
532/319,1.67,532,319
10772%5385,2,10772,5385
7132*6126,43690632,7132,6126
3706*1190,4410140,3706,1190
4895-10698,-5803,4895,10698
7022*8223,57741906,7022,8223
6009-2780,3229,6009,2780
6086%10797,6086,6086,10797
9749+920,10669,9749,920
5261*8450,44455450,5261,8450
2860+5496,8356,2860,5496
676*6280,4245280,676,6280
3158+11087,14245,3158,11087
303*3722,1127766,303,3722
1340/10443,0.13,1340,10443
9497-8487,1010,9497,8487
2717*4926,13383942,2717,4926
8793+9195,17988,8793,9195
2702%4541,2702,2702,4541
4502/10512,0.43,4502,10512
8585*8204,70431340,8585,8204
7187-2410,4777,7187,2410
11507/816,14.1,11507,816
3808%8957,3808,3808,8957
10238/10652,0.96,10238,10652
10238/10652,0.96,8075,917
3236-3420,-184,3236,3420
827*7724,6387748,827,7724
6451-7242,-791,6451,7242
8590-7399,1191,8590,7399
1847*434,801598,1847,434
10446%7304,3142,10446,7304
6238%5315,923,6238,5315
1794-4853,-3059,1794,4853
10203/2655,3.84,10203,2655
10187%8071,2116,10187,8071
793/5930,0.13,793,5930
10771*7382,79511522,10771,7382
5433+5559,10992,5433,5559
6670+10961,17631,6670,10961
7369/2978,2.47,7369,2978
5479-7150,-1671,5479,7150
11120%2668,448,11120,2668
3965%9411,3965,3965,9411
5985%5716,269,5985,5716
6621%10422,6621,6621,10422
3019/7081,0.43,3019,7081
3427-6220,-2793,3427,6220
8307+2712,11019,8307,2712
5374-10554,-5180,5374,10554
8151*8708,70978908,8151,8708
2182%3445,2182,2182,3445
3328-6181,-2853,3328,6181
788*869,684772,788,869
4443*6508,28915044,4443,6508
4443*6508,28915044,1415,716
1192-1799,-607,1192,1799
10320/3956,2.61,10320,3956
8792-10590,-1798,8792,10590
584-7836,-7252,584,7836
10432*732,7636224,10432,732
6437%5841,596,6437,5841
2183*2984,6514072,2183,2984
3250-1691,1559,3250,1691
9797/3904,2.51,9797,3904
9930-2421,7509,9930,2421
3119*1439,4488241,3119,1439
1260/10233,0.12,1260,10233
3643*3000,10929000,3643,3000
4547-3201,1346,4547,3201
8241+3683,11924,8241,3683
2264%8489,2264,2264,8489
3603+11355,14958,3603,11355
3211+631,3842,3211,631
6848%7374,6848,6848,7374
11258-3526,7732,11258,3526
7429*9713,72157877,7429,9713
1933+9159,11092,1933,9159
5653+4108,9761,5653,4108
159/8812,0.02,159,8812
5795-6522,-727,5795,6522
931*3000,2793000,931,3000
6280*3686,23148080,6280,3686
1652+8770,10422,1652,8770
8712*7264,63283968,8712,7264
7309%1283,894,7309,1283
3286-6175,-2889,3286,6175
7790+3892,11682,7790,3892
7333%3613,107,7333,3613
8792+2065,10857,8792,2065
1714-1375,339,1714,1375
8496/10898,0.78,8496,10898
11442%2604,1026,11442,2604
9937+6948,16885,9937,6948
6654+1934,8588,6654,1934
11132-3295,7837,11132,3295
8947*8627,77185769,8947,8627
2710%2902,2710,2710,2902
8056%1050,706,8056,1050
11459*6295,72134405,11459,6295
6500%7044,6500,6500,7044
5889-7234,-1345,5889,7234
7168*2743,19661824,7168,2743
9912+4553,14465,9912,4553
3221+2898,6119,3221,2898
1859-1684,175,1859,1684
7752*495,3837240,7752,495
2695*7501,20215195,2695,7501
5829-7521,-1692,5829,7521
2584%3193,2584,2584,3193
3070*1063,3263410,3070,1063
5968*7320,43685760,5968,7320
